Begin Time (s)	End Time (s)	Begin File	Begin Path	File Offset (s)	Selection	View	Channel	Low Freq (Hz)	High Freq (Hz)	selec.file	old.selec
101.407759775	101.424447718	TH-01.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-01.wav	101.407759775	109	Spectrogram 1	1	50328.2	91356.7	TH-01 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt	112
101.784395669	101.808620102	TH-01.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-01.wav	101.784395669	110	Spectrogram 1	1	47046	60722.1	TH-01 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt	113
103.1535819	103.160310909	TH-01.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-01.wav	103.1535819	111	Spectrogram 1	1	70021.9	86433.3	TH-01 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt	118
104.359002513	104.385649389	TH-01.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-01.wav	104.359002513	112	Spectrogram 1	1	50601.8	66192.6	TH-01 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt	120
104.498965904	104.525881941	TH-01.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-01.wav	104.498965904	113	Spectrogram 1	1	52242.9	66192.6	TH-01 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt	121
105.011219624	105.051324519	TH-01.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-01.wav	105.011219624	114	Spectrogram 1	1	48960.6	69201.3	TH-01 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt	122
105.838100086	105.859094594	TH-01.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-01.wav	105.838100086	115	Spectrogram 1	1	49781.2	67833.7	TH-01 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt	123
106.873884805	106.907799011	TH-01.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-01.wav	106.873884805	116	Spectrogram 1	1	51148.8	64824.9	TH-01 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt	124
108.163348315	108.178959616	TH-01.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-01.wav	108.163348315	117	Spectrogram 1	1	49507.7	57166.3	TH-01 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt	125
111.985230762	111.993036413	TH-01.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-01.wav	111.985230762	118	Spectrogram 1	1	50328.2	63457.3	TH-01 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt	126
111.999496261	112.016184204	TH-01.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-01.wav	111.999496261	119	Spectrogram 1	1	50328.2	59354.5	TH-01 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt	127
121.1027242	121.14632818	TH-01.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-01.wav	121.1027242	120	Spectrogram 1	1	51422.3	60175.1	TH-01 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt	128
121.445713471	121.464554697	TH-01.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-01.wav	121.445713471	121	Spectrogram 1	1	44857.8	53610.5	TH-01 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt	129
122.239520699	122.274511546	TH-01.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-01.wav	122.239520699	122	Spectrogram 1	1	44037.2	57166.3	TH-01 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt	130
124.535098255	124.576279792	TH-01.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-01.wav	124.535098255	123	Spectrogram 1	1	43490.2	67560.2	TH-01 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt	133
126.140021614	126.168552613	TH-01.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-01.wav	126.140021614	124	Spectrogram 1	1	45678.3	62363.2	TH-01 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt	134
130.760976887	130.77093582	TH-01.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-01.wav	130.760976887	125	Spectrogram 1	1	49234.1	58533.9	TH-01 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt	135
131.733331841	131.749750623	TH-01.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-01.wav	131.733331841	126	Spectrogram 1	1	51422.3	62636.8	TH-01 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt	136
132.035946803	132.049135661	TH-01.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-01.wav	132.035946803	127	Spectrogram 1	1	48413.6	58260.4	TH-01 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt	137
132.558915923	132.596329214	TH-01.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-01.wav	132.558915923	128	Spectrogram 1	1	52242.9	66739.6	TH-01 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt	138
132.98517797	133.023667902	TH-01.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-01.wav	132.98517797	129	Spectrogram 1	1	53337	80415.8	TH-01 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt	139
133.322705037	133.344776187	TH-01.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-01.wav	133.322705037	130	Spectrogram 1	1	51422.3	63183.8	TH-01 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt	140
133.344237866	133.35446596	TH-01.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-01.wav	133.344237866	131	Spectrogram 1	1	70021.9	83698	TH-01 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt	141
133.881242386	133.903044376	TH-01.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-01.wav	133.881242386	132	Spectrogram 1	1	50328.2	64004.4	TH-01 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt	142
134.054850823	134.064002275	TH-01.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-01.wav	134.054850823	133	Spectrogram 1	1	37472.6	49234.1	TH-01 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt	143
142.573165745	142.596582697	TH-01.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-01.wav	142.573165745	134	Spectrogram 1	1	48140	60448.6	TH-01 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt	144
142.708284249	142.749196625	TH-01.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-01.wav	142.708284249	135	Spectrogram 1	1	48140	63457.3	TH-01 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt	145
142.871165745	142.897543461	TH-01.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-01.wav	142.871165745	136	Spectrogram 1	1	44037.2	62636.8	TH-01 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt	146
143.088008801	143.118962243	TH-01.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-01.wav	143.088008801	137	Spectrogram 1	1	44857.8	59628	TH-01 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt	147
143.428984208	143.440827265	TH-01.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-01.wav	143.428984208	138	Spectrogram 1	1	43216.6	56619.3	TH-01 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt	148
143.791124678	143.82180896	TH-01.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-01.wav	143.791124678	139	Spectrogram 1	1	48413.6	58533.9	TH-01 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt	149
144.266220658	144.300134865	TH-01.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-01.wav	144.266220658	140	Spectrogram 1	1	44584.2	65098.5	TH-01 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt	150
144.631202116	144.650850823	TH-01.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-01.wav	144.631202116	141	Spectrogram 1	1	50328.2	65645.5	TH-01 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt	151
145.238982378	145.246518868	TH-01.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-01.wav	145.238982378	142	Spectrogram 1	1	50054.7	59628	TH-01 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt	152
145.437353568	145.461039681	TH-01.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-01.wav	145.437353568	143	Spectrogram 1	1	50875.3	64824.9	TH-01 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt	153
145.857746962	145.88520132	TH-01.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-01.wav	145.857746962	144	Spectrogram 1	1	46772.4	59628	TH-01 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt	154
146.286969565	146.305003309	TH-01.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-01.wav	146.286969565	145	Spectrogram 1	1	49234.1	64551.4	TH-01 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt	155
157.837367416	157.850556274	TH-01.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-01.wav	157.837367416	146	Spectrogram 1	1	53610.5	69474.8	TH-01 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt	156
157.75231274	157.767654881	TH-01.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-01.wav	157.75231274	147	Spectrogram 1	1	36925.6	47046	TH-01 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt	157
158.022818909	158.062923803	TH-01.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-01.wav	158.022818909	148	Spectrogram 1	1	53337	68380.7	TH-01 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt	158
158.190507886	158.205850026	TH-01.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-01.wav	158.190507886	149	Spectrogram 1	1	57713.3	67833.7	TH-01 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt	159
164.477499767	164.491765267	TH-01.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-01.wav	164.477499767	150	Spectrogram 1	1	45131.3	58260.4	TH-01 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt	160
165.142161287	165.166654881	TH-01.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-01.wav	165.142161287	151	Spectrogram 1	1	45404.8	56072.2	TH-01 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt	161
165.59445504	165.600376568	TH-01.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-01.wav	165.59445504	152	Spectrogram 1	1	54978.1	69474.8	TH-01 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt	162
166.010386517	166.032457667	TH-01.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-01.wav	166.010386517	153	Spectrogram 1	1	47593	60175.1	TH-01 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt	163
166.169552613	166.194853687	TH-01.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-01.wav	166.169552613	154	Spectrogram 1	1	44857.8	61542.7	TH-01 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt	164
166.315437532	166.332932956	TH-01.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-01.wav	166.315437532	155	Spectrogram 1	1	47046	63730.9	TH-01 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt	165
167.317690875	167.344606912	TH-01.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-01.wav	167.317690875	156	Spectrogram 1	1	45678.3	61269.1	TH-01 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt	166
171.248017953	171.270358263	TH-01.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-01.wav	171.248017953	157	Spectrogram 1	1	50054.7	66192.6	TH-01 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt	167
171.954300165	171.980408721	TH-01.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-01.wav	171.954300165	158	Spectrogram 1	1	44857.8	60722.1	TH-01 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt	168
172.371498701	172.394646493	TH-01.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-01.wav	172.371498701	159	Spectrogram 1	1	50328.2	64004.4	TH-01 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt	169
181.444827265	181.472281622	TH-01.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-01.wav	181.444827265	160	Spectrogram 1	1	52789.9	63730.9	TH-01 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt	170
182.966819943	182.981892923	TH-01.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-01.wav	182.966819943	161	Spectrogram 1	1	43216.6	56892.8	TH-01 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt	171
183.098439362	183.114588984	TH-01.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-01.wav	183.098439362	162	Spectrogram 1	1	41028.4	51969.4	TH-01 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt	172
183.409850026	183.465027902	TH-01.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-01.wav	183.409850026	163	Spectrogram 1	1	42943.1	54157.5	TH-01 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt	173
183.588891093	183.603156592	TH-01.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-01.wav	183.588891093	164	Spectrogram 1	1	43490.2	52516.4	TH-01 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt	174
184.59046865	184.629227742	TH-01.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-01.wav	184.59046865	165	Spectrogram 1	1	42122.5	59354.5	TH-01 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt	175
185.668782537	185.703235064	TH-01.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-01.wav	185.668782537	166	Spectrogram 1	1	42122.5	55525.2	TH-01 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt	176
186.155748793	186.163554443	TH-01.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-01.wav	186.155748793	167	Spectrogram 1	1	61816.2	68654.3	TH-01 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt	177
186.418924837	186.444495072	TH-01.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-01.wav	186.418924837	168	Spectrogram 1	1	42669.6	55798.7	TH-01 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt	178
186.722228323	186.751028483	TH-01.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-01.wav	186.722228323	169	Spectrogram 1	1	44037.2	60448.6	TH-01 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt	179
187.471206811	187.511311706	TH-01.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-01.wav	187.471206811	170	Spectrogram 1	1	44857.8	60722.1	TH-01 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt	180
187.51427247	187.5215398	TH-01.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-01.wav	187.51427247	171	Spectrogram 1	1	56892.8	71936.5	TH-01 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt	181
188.157556274	188.187163914	TH-01.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-01.wav	188.157556274	172	Spectrogram 1	1	49507.7	57439.8	TH-01 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt	182
191.247839281	191.270179592	TH-01.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-01.wav	191.247839281	173	Spectrogram 1	1	49507.7	64004.4	TH-01 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt	183
193.06366849	193.076588188	TH-01.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-01.wav	193.06366849	174	Spectrogram 1	1	50328.2	60722.1	TH-01 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt	184
203.094841908	203.114221455	TH-01.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-01.wav	203.094841908	175	Spectrogram 1	1	50328.2	63183.8	TH-01 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt	185
203.742801876	203.756259894	TH-01.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-01.wav	203.742801876	176	Spectrogram 1	1	56892.8	73030.6	TH-01 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt	186
203.769717913	203.776446922	TH-01.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-01.wav	203.769717913	177	Spectrogram 1	1	53884	76039.4	TH-01 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt	187
208.464515207	208.492777046	TH-01.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-01.wav	208.464515207	178	Spectrogram 1	1	39387.3	56345.7	TH-01 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt	188
210.607761606	210.623103747	TH-01.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-01.wav	210.607761606	179	Spectrogram 1	1	42396.1	54978.1	TH-01 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt	189
214.744402991	214.772664829	TH-01.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-01.wav	214.744402991	180	Spectrogram 1	1	47319.5	67286.7	TH-01 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt	190
215.407848196	215.424536139	TH-01.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-01.wav	215.407848196	181	Spectrogram 1	1	51148.8	61816.2	TH-01 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt	191
237.946827265	237.976704065	TH-01.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-01.wav	237.946827265	182	Spectrogram 1	1	45131.3	57166.3	TH-01 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt	192
243.554707726	243.567896584	TH-01.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-01.wav	243.554707726	183	Spectrogram 1	1	39113.8	50601.8	TH-01 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt	193
247.935638407	247.948288944	TH-01.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-01.wav	247.935638407	184	Spectrogram 1	1	45951.9	56892.8	TH-01 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt	194
248.082061646	248.108708523	TH-01.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-01.wav	248.082061646	185	Spectrogram 1	1	45678.3	61542.7	TH-01 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt	195
248.754568291	248.769910432	TH-01.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-01.wav	248.754568291	186	Spectrogram 1	1	40754.9	55525.2	TH-01 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt	196
251.025883771	251.070833552	TH-01.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-01.wav	251.025883771	187	Spectrogram 1	1	41028.4	59628	TH-01 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt	197
252.836701439	252.872768928	TH-01.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-01.wav	252.836701439	188	Spectrogram 1	1	48140	58260.4	TH-01 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt	198
259.841290774	259.870898415	TH-01.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-01.wav	259.841290774	189	Spectrogram 1	1	36925.6	55525.2	TH-01 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt	199
260.017321654	260.057695709	TH-01.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-01.wav	260.017321654	190	Spectrogram 1	1	38019.7	54431.1	TH-01 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt	200
266.384726031	266.41325703	TH-01.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-01.wav	266.384726031	191	Spectrogram 1	1	42943.1	57439.8	TH-01 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt	201
267.188057985	267.230047003	TH-01.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-01.wav	267.188057985	192	Spectrogram 1	1	43490.2	58807.4	TH-01 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt	202
267.360283452	267.406848196	TH-01.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-01.wav	267.360283452	193	Spectrogram 1	1	49234.1	62636.8	TH-01 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt	203
268.115924837	268.147685761	TH-01.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-01.wav	268.115924837	194	Spectrogram 1	1	47319.5	63730.9	TH-01 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt	204
272.306451379	272.318832756	TH-01.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-01.wav	272.306451379	195	Spectrogram 1	1	45131.3	68380.7	TH-01 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt	205
277.259466023	277.272924041	TH-01.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-01.wav	277.259466023	196	Spectrogram 1	1	42396.1	55525.2	TH-01 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt	207
278.905158423	278.95441477	TH-01.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-01.wav	278.905158423	197	Spectrogram 1	1	42943.1	57986.9	TH-01 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt	208
279.269128339	279.290661168	TH-01.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-01.wav	279.269128339	198	Spectrogram 1	1	50601.8	67286.7	TH-01 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt	209
280.157016123	280.202504225	TH-01.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-01.wav	280.157016123	199	Spectrogram 1	1	43216.6	56892.8	TH-01 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt	210
280.338944972	280.377165745	TH-01.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-01.wav	280.338944972	200	Spectrogram 1	1	35831.5	53884	TH-01 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt	211
281.52807629	281.553915685	TH-01.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-01.wav	281.52807629	201	Spectrogram 1	1	48413.6	61542.7	TH-01 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt	212
282.531357467	282.541854721	TH-01.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-01.wav	282.531357467	202	Spectrogram 1	1	47593	57986.9	TH-01 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt	213
