Begin Time (s)	End Time (s)	Begin File	Begin Path	File Offset (s)	Selection	View	Channel	Low Freq (Hz)	High Freq (Hz)	selec.file	org.sound.files	split.sels	peak.freq	duration	SNR
989.2775	989.286909999999	T0000002-1.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/cuts/T0000002-1.wav	89.2775	6902	Spectrogram 1	1	68273.1	80572.3	fixed_pooled_manual_annotations_JE.txt	T0000002.WAV	NA	75.5859375	0.00940999999879466	1.45692056043091
989.422	989.442840000001	T0000002-1.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/cuts/T0000002-1.wav	89.422	6903	Spectrogram 1	1	67018.1	80572.3	fixed_pooled_manual_annotations_JE.txt	T0000002.WAV	NA	74.8046875	0.0208400000010016	-1.26457611353053
989.8092	989.83744	T0000002-1.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/cuts/T0000002-1.wav	89.8092	6904	Spectrogram 1	1	46435.7	57479.9	fixed_pooled_manual_annotations_JE.txt	T0000002.WAV	NA	52.1484375	0.0282399999995988	0.77434723242892
989.8401	989.865649999998	T0000002-1.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/cuts/T0000002-1.wav	89.8401	6905	Spectrogram 1	1	62500	76556.2	fixed_pooled_manual_annotations_JE.txt	T0000002.WAV	NA	73.2421875	0.0255499999984892	0.255843382882757
990.107	990.140609999999	T0000002-1.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/cuts/T0000002-1.wav	90.107	6906	Spectrogram 1	1	50200.8	59739	fixed_pooled_manual_annotations_JE.txt	T0000002.WAV	NA	55.6640625	0.0336099999986033	0.408961357893197
991.0782	991.129959999999	T0000002-1.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/cuts/T0000002-1.wav	91.0782	6907	Spectrogram 1	1	49949.8	59739	fixed_pooled_manual_annotations_JE.txt	T0000002.WAV	NA	55.2734375	0.0517599999985094	3.65406020475929
993.8193	993.844170000001	T0000002-1.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/cuts/T0000002-1.wav	93.8193	6908	Spectrogram 1	1	46686.7	57479.9	fixed_pooled_manual_annotations_JE.txt	T0000002.WAV	NA	51.7578125	0.0248700000011013	-2.33222099541539
993.8402	993.86037	T0000002-1.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/cuts/T0000002-1.wav	93.8402	6909	Spectrogram 1	1	62249	78564.3	fixed_pooled_manual_annotations_JE.txt	T0000002.WAV	NA	74.0234375	0.0201699999998084	2.99322404772645
994.1964	994.227319999997	T0000002-1.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/cuts/T0000002-1.wav	94.1964	6910	Spectrogram 1	1	50451.8	64759	fixed_pooled_manual_annotations_JE.txt	T0000002.WAV	NA	62.6953125	0.0309199999974084	1.5710493731164
994.6877	994.72198	T0000002-1.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/cuts/T0000002-1.wav	94.6877	6911	Spectrogram 1	1	50702.8	60241	fixed_pooled_manual_annotations_JE.txt	T0000002.WAV	NA	56.8359375	0.0342799999998959	3.54236725189271
994.4411	994.468659999999	T0000002-1.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/cuts/T0000002-1.wav	94.4411	6912	Spectrogram 1	1	55220.9	63504	fixed_pooled_manual_annotations_JE.txt	T0000002.WAV	NA	60.3515625	0.0275599999985872	-0.248766745543127
997.8523	997.893970000002	T0000002-1.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/cuts/T0000002-1.wav	97.8523	6913	Spectrogram 1	1	51957.8	62751	fixed_pooled_manual_annotations_JE.txt	T0000002.WAV	NA	58.3984375	0.0416700000022985	3.42203917135165
999.901	999.95947	T0000002-1.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/cuts/T0000002-1.wav	99.901	6914	Spectrogram 1	1	46937.8	59488	fixed_pooled_manual_annotations_JE.txt	T0000002.WAV	NA	52.9296875	0.0584699999999003	1.20256372232549
1001.4678	1001.48662	T0000002-1.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/cuts/T0000002-1.wav	101.4678	6915	Spectrogram 1	1	54216.9	67269.1	fixed_pooled_manual_annotations_JE.txt	T0000002.WAV	NA	60.3515625	0.0188200000009999	1.23586968763515
1001.73	1001.74546	T0000002-1.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/cuts/T0000002-1.wav	101.73	6916	Spectrogram 1	1	45682.7	56224.9	fixed_pooled_manual_annotations_JE.txt	T0000002.WAV	NA	53.7109375	0.0154599999989955	-0.15935364174719
1002.4754	1002.50229	T0000002-1.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/cuts/T0000002-1.wav	102.4754	6917	Spectrogram 1	1	54216.9	67018.1	fixed_pooled_manual_annotations_JE.txt	T0000002.WAV	NA	64.6484375	0.0268900000010035	0.854685320413898
1002.1837	1002.20992	T0000002-1.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/cuts/T0000002-1.wav	102.1837	6918	Spectrogram 1	1	28112.4	44929.7	fixed_pooled_manual_annotations_JE.txt	T0000002.WAV	NA	38.8671875	0.026219999999995	0.550594912800153
1004.2197	1004.24054	T0000002-1.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/cuts/T0000002-1.wav	104.2197	6919	Spectrogram 1	1	60994	71787.1	fixed_pooled_manual_annotations_JE.txt	T0000002.WAV	NA	65.8203125	0.0208400000010016	0.954985519515558
1011.2491	1011.29077	T0000002-1.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/cuts/T0000002-1.wav	111.2491	6920	Spectrogram 1	1	50702.8	63253	fixed_pooled_manual_annotations_JE.txt	T0000002.WAV	NA	61.1328125	0.0416699999990016	1.7454180153759
1012.0671	1012.09802	T0000002-1.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/cuts/T0000002-1.wav	112.0671	6921	Spectrogram 1	1	47439.8	58483.9	fixed_pooled_manual_annotations_JE.txt	T0000002.WAV	NA	52.5390625	0.0309200000010037	2.18937492587871
1012.0839	1012.11683	T0000002-1.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/cuts/T0000002-1.wav	112.0839	6922	Spectrogram 1	1	66265.1	82580.3	fixed_pooled_manual_annotations_JE.txt	T0000002.WAV	NA	74.8046875	0.0329300000010022	-0.626225222854937
1013.107	1013.13187	T0000002-1.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/cuts/T0000002-1.wav	113.107	6923	Spectrogram 1	1	49447.8	61245	fixed_pooled_manual_annotations_JE.txt	T0000002.WAV	NA	56.4453125	0.0248700000010018	0.364818846474755
1014.7531	1014.78066	T0000002-1.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/cuts/T0000002-1.wav	114.7531	6924	Spectrogram 1	1	53965.9	66516.1	fixed_pooled_manual_annotations_JE.txt	T0000002.WAV	NA	62.3046875	0.0275600000019978	0.770660001186501
1015.1134	1015.13289	T0000002-1.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/cuts/T0000002-1.wav	115.1134	6925	Spectrogram 1	1	53212.9	62500	fixed_pooled_manual_annotations_JE.txt	T0000002.WAV	NA	56.8359375	0.0194900000020084	0.661716897159238
1015.4615	1015.49511	T0000002-1.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/cuts/T0000002-1.wav	115.4615	6926	Spectrogram 1	1	53212.9	64508	fixed_pooled_manual_annotations_JE.txt	T0000002.WAV	NA	58.7890625	0.0336099999990012	2.701160011512
1015.481	1015.50453	T0000002-1.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/cuts/T0000002-1.wav	115.481	6927	Spectrogram 1	1	66767.1	82831.3	fixed_pooled_manual_annotations_JE.txt	T0000002.WAV	NA	74.8046875	0.0235299999989991	-1.45292618495886
1017.0949	1017.13187	T0000002-1.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/cuts/T0000002-1.wav	117.0949	6928	Spectrogram 1	1	50702.8	64508	fixed_pooled_manual_annotations_JE.txt	T0000002.WAV	NA	60.3515625	0.0369700000010056	6.84018342325325
1017.1211	1017.13992	T0000002-1.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/cuts/T0000002-1.wav	117.1211	6929	Spectrogram 1	1	69277.1	81074.3	fixed_pooled_manual_annotations_JE.txt	T0000002.WAV	NA	75.9765625	0.0188200000009999	-3.23814779757772
1017.6588	1017.68435	T0000002-1.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/cuts/T0000002-1.wav	117.6588	6930	Spectrogram 1	1	53965.9	64508	fixed_pooled_manual_annotations_JE.txt	T0000002.WAV	NA	61.5234375	0.025549999998006	0.711002499735248
1017.677	1017.70658	T0000002-1.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/cuts/T0000002-1.wav	117.677	6931	Spectrogram 1	1	73293.2	86847.4	fixed_pooled_manual_annotations_JE.txt	T0000002.WAV	NA	83.3984375	0.0295799999989868	-2.15252516061247
1021.1205	1021.17226	T0000002-1.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/cuts/T0000002-1.wav	121.1205	6932	Spectrogram 1	1	49698.8	59739	fixed_pooled_manual_annotations_JE.txt	T0000002.WAV	NA	56.0546875	0.0517599999979979	4.66555811010011
1021.6615	1021.67898	T0000002-1.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/cuts/T0000002-1.wav	121.6615	6933	Spectrogram 1	1	48443.8	59739	fixed_pooled_manual_annotations_JE.txt	T0000002.WAV	NA	57.2265625	0.0174800000019957	2.84397672054121
1021.6703	1021.69382	T0000002-1.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/cuts/T0000002-1.wav	121.6703	6934	Spectrogram 1	1	69779.1	82580.3	fixed_pooled_manual_annotations_JE.txt	T0000002.WAV	NA	76.3671875	0.0235200000020086	-0.367540395556578
1021.8813	1021.9102	T0000002-1.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/cuts/T0000002-1.wav	121.8813	6935	Spectrogram 1	1	52710.8	62751	fixed_pooled_manual_annotations_JE.txt	T0000002.WAV	NA	56.8359375	0.0288999999980035	3.47994256309382
1024.6997	1024.76019	T0000002-1.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/cuts/T0000002-1.wav	124.6997	6936	Spectrogram 1	1	47439.8	61747	fixed_pooled_manual_annotations_JE.txt	T0000002.WAV	NA	57.2265625	0.0604899999999873	7.88928018706211
1025.1614	1025.18761	T0000002-1.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/cuts/T0000002-1.wav	125.1614	6937	Spectrogram 1	1	51204.8	63002	fixed_pooled_manual_annotations_JE.txt	T0000002.WAV	NA	60.7421875	0.0262100000000061	3.16185050317498
1025.183	1025.21593	T0000002-1.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/cuts/T0000002-1.wav	125.183	6938	Spectrogram 1	1	63504	82329.3	fixed_pooled_manual_annotations_JE.txt	T0000002.WAV	NA	74.4140625	0.0329299999979895	-6.35916686108466
1025.5842	1025.60705	T0000002-1.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/cuts/T0000002-1.wav	125.5842	6939	Spectrogram 1	1	52961.8	66014.1	fixed_pooled_manual_annotations_JE.txt	T0000002.WAV	NA	63.4765625	0.0228499999980016	4.87208281894152
1025.6044	1025.62255	T0000002-1.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/cuts/T0000002-1.wav	125.6044	6940	Spectrogram 1	1	69277.1	77811.2	fixed_pooled_manual_annotations_JE.txt	T0000002.WAV	NA	75.1953125	0.0181500000000057	-6.52749214659528
1026.9319	1026.95811	T0000002-1.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/cuts/T0000002-1.wav	126.9319	6941	Spectrogram 1	1	51957.8	64759	fixed_pooled_manual_annotations_JE.txt	T0000002.WAV	NA	60.7421875	0.0262100000000061	9.63847619034163
1027.2196	1027.25859	T0000002-1.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/cuts/T0000002-1.wav	127.2196	6942	Spectrogram 1	1	52961.8	70281.1	fixed_pooled_manual_annotations_JE.txt	T0000002.WAV	NA	65.4296875	0.0389900000010073	5.04761120960933
1027.3352	1027.36209	T0000002-1.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/cuts/T0000002-1.wav	127.3352	6943	Spectrogram 1	1	53212.9	66265.1	fixed_pooled_manual_annotations_JE.txt	T0000002.WAV	NA	58.0078125	0.026889999996996	3.63514318533143
1027.6618	1027.71423	T0000002-1.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/cuts/T0000002-1.wav	127.6618	6944	Spectrogram 1	1	55722.9	68022.1	fixed_pooled_manual_annotations_JE.txt	T0000002.WAV	NA	63.8671875	0.0524300000029996	6.37022687131467
1029.4229	1029.45247	T0000002-1.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/cuts/T0000002-1.wav	129.4229	6945	Spectrogram 1	1	54969.9	63253	fixed_pooled_manual_annotations_JE.txt	T0000002.WAV	NA	58.3984375	0.029569999999012	1.31802535242762
1030.8176	1030.8539	T0000002-1.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/cuts/T0000002-1.wav	130.8176	6946	Spectrogram 1	1	56726.9	70783.1	fixed_pooled_manual_annotations_JE.txt	T0000002.WAV	NA	66.2109375	0.0363000000000113	4.39350357896727
1030.8284	1030.84991	T0000002-1.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/cuts/T0000002-1.wav	130.8284	6947	Spectrogram 1	1	73293.2	90863.5	fixed_pooled_manual_annotations_JE.txt	T0000002.WAV	NA	84.5703125	0.0215100000020243	-4.65536138823868
1031.0683	1031.08847	T0000002-1.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/cuts/T0000002-1.wav	131.0683	6948	Spectrogram 1	1	56224.9	67018.1	fixed_pooled_manual_annotations_JE.txt	T0000002.WAV	NA	65.4296875	0.0201700000000073	-0.322981363468562
1031.0804	1031.09653	T0000002-1.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/cuts/T0000002-1.wav	131.0804	6949	Spectrogram 1	1	70532.1	87600.4	fixed_pooled_manual_annotations_JE.txt	T0000002.WAV	NA	81.8359375	0.016130000000004	-3.53262907857587
1031.3022	1031.32976	T0000002-1.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/cuts/T0000002-1.wav	131.3022	6950	Spectrogram 1	1	53212.9	64508	fixed_pooled_manual_annotations_JE.txt	T0000002.WAV	NA	58.7890625	0.027560000002012	5.4631290202212
1032.5639	1032.59011	T0000002-1.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/cuts/T0000002-1.wav	132.5639	6951	Spectrogram 1	1	53463.9	67018.1	fixed_pooled_manual_annotations_JE.txt	T0000002.WAV	NA	63.4765625	0.0262100000000203	7.86737157935097
1032.8677	1032.90265	T0000002-1.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/cuts/T0000002-1.wav	132.8677	6952	Spectrogram 1	1	45180.7	63002	fixed_pooled_manual_annotations_JE.txt	T0000002.WAV	NA	52.9296875	0.0349500000009755	5.70701671504824
1041.6246	1041.64544	T0000002-1.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/cuts/T0000002-1.wav	141.6246	6953	Spectrogram 1	1	57479.9	65512	fixed_pooled_manual_annotations_JE.txt	T0000002.WAV	NA	62.3046875	0.0208400000010158	0.724245664649222
1042.2618	1042.28398	T0000002-1.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/cuts/T0000002-1.wav	142.2618	6954	Spectrogram 1	1	52710.8	65261	fixed_pooled_manual_annotations_JE.txt	T0000002.WAV	NA	59.5703125	0.0221800000000201	1.93451176959607
1042.604	1042.62484	T0000002-1.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/cuts/T0000002-1.wav	142.604	6955	Spectrogram 1	1	68273.1	85090.4	fixed_pooled_manual_annotations_JE.txt	T0000002.WAV	NA	81.4453125	0.0208400000009874	3.05469421657401
1042.5912	1042.60263	T0000002-1.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/cuts/T0000002-1.wav	142.5912	6956	Spectrogram 1	1	56977.9	64508	fixed_pooled_manual_annotations_JE.txt	T0000002.WAV	NA	60.3515625	0.011430000002008	0.81013483886301
1042.7028	1042.73439	T0000002-1.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/cuts/T0000002-1.wav	142.7028	6957	Spectrogram 1	1	53463.9	63755	fixed_pooled_manual_annotations_JE.txt	T0000002.WAV	NA	60.3515625	0.0315900000020122	3.99515030601403
1043.0355	1043.06978	T0000002-1.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/cuts/T0000002-1.wav	143.0355	6958	Spectrogram 1	1	56475.9	68775.1	fixed_pooled_manual_annotations_JE.txt	T0000002.WAV	NA	65.0390625	0.0342799999999954	3.11918532404079
1043.059	1043.07648	T0000002-1.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/cuts/T0000002-1.wav	143.059	6959	Spectrogram 1	1	72289.2	85090.4	fixed_pooled_manual_annotations_JE.txt	T0000002.WAV	NA	82.2265625	0.0174799999990114	-1.10475482321187
1043.258	1043.27817	T0000002-1.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/cuts/T0000002-1.wav	143.258	6960	Spectrogram 1	1	54718.9	60492	fixed_pooled_manual_annotations_JE.txt	T0000002.WAV	NA	58.7890625	0.0201700000029916	1.835975691248
1043.3689	1043.39511	T0000002-1.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/cuts/T0000002-1.wav	143.3689	6961	Spectrogram 1	1	52459.8	66767.1	fixed_pooled_manual_annotations_JE.txt	T0000002.WAV	NA	65.0390625	0.0262099999999919	1.76074726595478
1047.4321	1047.48049	T0000002-1.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/cuts/T0000002-1.wav	147.4321	6962	Spectrogram 1	1	53714.9	64508	fixed_pooled_manual_annotations_JE.txt	T0000002.WAV	NA	61.5234375	0.0483900000000119	2.5244290608364
1050.3311	1050.35933	T0000002-1.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/cuts/T0000002-1.wav	150.3311	6963	Spectrogram 1	1	70281.1	79317.3	fixed_pooled_manual_annotations_JE.txt	T0000002.WAV	NA	76.7578125	0.0282300000000077	0.921783323416934
1051.2244	1051.2439	T0000002-1.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/cuts/T0000002-1.wav	151.2244	6964	Spectrogram 1	1	56224.9	65512	fixed_pooled_manual_annotations_JE.txt	T0000002.WAV	NA	59.1796875	0.0195000000019832	7.1261094071899
1051.5377	1051.57131	T0000002-1.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/cuts/T0000002-1.wav	151.5377	6965	Spectrogram 1	1	53212.9	66014.1	fixed_pooled_manual_annotations_JE.txt	T0000002.WAV	NA	63.4765625	0.033609999998987	3.56067502816342
1051.6553	1051.69428	T0000002-1.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/cuts/T0000002-1.wav	151.6553	6966	Spectrogram 1	1	52459.8	68273.1	fixed_pooled_manual_annotations_JE.txt	T0000002.WAV	NA	62.6953125	0.0389800000009757	6.17954429578933
1051.9645	1052.00214	T0000002-1.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/cuts/T0000002-1.wav	151.9645	6967	Spectrogram 1	1	54467.9	69277.1	fixed_pooled_manual_annotations_JE.txt	T0000002.WAV	NA	58.7890625	0.0376400000019999	4.87450804556824
1052.267	1052.30666	T0000002-1.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/cuts/T0000002-1.wav	152.267	6968	Spectrogram 1	1	49447.8	60743	fixed_pooled_manual_annotations_JE.txt	T0000002.WAV	NA	58.7890625	0.039659999999003	3.47261701922152
1052.5842	1052.6131	T0000002-1.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/cuts/T0000002-1.wav	152.5842	6969	Spectrogram 1	1	54718.9	65261	fixed_pooled_manual_annotations_JE.txt	T0000002.WAV	NA	61.9140625	0.0288999999980035	5.25142738905833
1053.6173	1053.65696	T0000002-1.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/cuts/T0000002-1.wav	153.6173	6970	Spectrogram 1	1	49949.8	64257	fixed_pooled_manual_annotations_JE.txt	T0000002.WAV	NA	54.1015625	0.0396600000019873	7.51152081444764
1055.4234	1055.44222	T0000002-1.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/cuts/T0000002-1.wav	155.4234	6971	Spectrogram 1	1	56977.9	72289.2	fixed_pooled_manual_annotations_JE.txt	T0000002.WAV	NA	66.9921875	0.0188200000009999	4.89396489925617
1056.4525	1056.48745	T0000002-1.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/cuts/T0000002-1.wav	156.4525	6972	Spectrogram 1	1	49447.8	61496	fixed_pooled_manual_annotations_JE.txt	T0000002.WAV	NA	58.3984375	0.0349500000010039	0.149048726707612
1056.4807	1056.50825	T0000002-1.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/cuts/T0000002-1.wav	156.4807	6973	Spectrogram 1	1	67269.1	84086.3	fixed_pooled_manual_annotations_JE.txt	T0000002.WAV	NA	76.7578125	0.0275499999989961	1.90457350605766
1056.6091	1056.67161	T0000002-1.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/cuts/T0000002-1.wav	156.6091	6974	Spectrogram 1	1	48192.8	58483.9	fixed_pooled_manual_annotations_JE.txt	T0000002.WAV	NA	52.1484375	0.0625100000029875	4.58336475154844
1056.917	1056.9338	T0000002-1.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/cuts/T0000002-1.wav	156.917	6975	Spectrogram 1	1	54969.9	63253	fixed_pooled_manual_annotations_JE.txt	T0000002.WAV	NA	59.5703125	0.0167999999979997	0.450794984109477
1056.9237	1056.95596	T0000002-1.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/cuts/T0000002-1.wav	156.9237	6976	Spectrogram 1	1	68273.1	83333.3	fixed_pooled_manual_annotations_JE.txt	T0000002.WAV	NA	75.5859375	0.0322600000000079	2.63476104872676
1057.5327	1057.55152	T0000002-1.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/cuts/T0000002-1.wav	157.5327	6977	Spectrogram 1	1	52710.8	61747	fixed_pooled_manual_annotations_JE.txt	T0000002.WAV	NA	59.1796875	0.0188200000009999	1.96545107551948
