Begin Time (s)	End Time (s)	Begin File	Begin Path	File Offset (s)	Selection	View	Channel	Low Freq (Hz)	High Freq (Hz)	selec.file	org.sound.files	split.sels	old.selec
1902.1837	1902.20992	T0000002-1.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000002-1.wav	102.1837	106	Spectrogram 1	1	28112.4	44929.7	fixed_pooled_manual_annotations_JE.txt	T0000002.WAV	NA	6918
1904.2197	1904.24054	T0000002-1.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000002-1.wav	104.2197	107	Spectrogram 1	1	60994	71787.1	fixed_pooled_manual_annotations_JE.txt	T0000002.WAV	NA	6919
1911.2491	1911.29077	T0000002-1.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000002-1.wav	111.2491	108	Spectrogram 1	1	50702.8	63253	fixed_pooled_manual_annotations_JE.txt	T0000002.WAV	NA	6920
1912.0671	1912.09802	T0000002-1.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000002-1.wav	112.0671	109	Spectrogram 1	1	47439.8	58483.9	fixed_pooled_manual_annotations_JE.txt	T0000002.WAV	NA	6921
1912.0839	1912.11683	T0000002-1.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000002-1.wav	112.0839	110	Spectrogram 1	1	66265.1	82580.3	fixed_pooled_manual_annotations_JE.txt	T0000002.WAV	NA	6922
1913.107	1913.13187	T0000002-1.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000002-1.wav	113.107	111	Spectrogram 1	1	49447.8	61245	fixed_pooled_manual_annotations_JE.txt	T0000002.WAV	NA	6923
1914.7531	1914.78066	T0000002-1.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000002-1.wav	114.7531	112	Spectrogram 1	1	53965.9	66516.1	fixed_pooled_manual_annotations_JE.txt	T0000002.WAV	NA	6924
1915.1134	1915.13289	T0000002-1.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000002-1.wav	115.1134	113	Spectrogram 1	1	53212.9	62500	fixed_pooled_manual_annotations_JE.txt	T0000002.WAV	NA	6925
1915.4615	1915.49511	T0000002-1.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000002-1.wav	115.4615	114	Spectrogram 1	1	53212.9	64508	fixed_pooled_manual_annotations_JE.txt	T0000002.WAV	NA	6926
1915.481	1915.50453	T0000002-1.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000002-1.wav	115.481	115	Spectrogram 1	1	66767.1	82831.3	fixed_pooled_manual_annotations_JE.txt	T0000002.WAV	NA	6927
1917.0949	1917.13187	T0000002-1.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000002-1.wav	117.0949	116	Spectrogram 1	1	50702.8	64508	fixed_pooled_manual_annotations_JE.txt	T0000002.WAV	NA	6928
1917.1211	1917.13992	T0000002-1.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000002-1.wav	117.1211	117	Spectrogram 1	1	69277.1	81074.3	fixed_pooled_manual_annotations_JE.txt	T0000002.WAV	NA	6929
1917.6588	1917.68435	T0000002-1.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000002-1.wav	117.6588	118	Spectrogram 1	1	53965.9	64508	fixed_pooled_manual_annotations_JE.txt	T0000002.WAV	NA	6930
1917.677	1917.70658	T0000002-1.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000002-1.wav	117.677	119	Spectrogram 1	1	73293.2	86847.4	fixed_pooled_manual_annotations_JE.txt	T0000002.WAV	NA	6931
1921.1205	1921.17226	T0000002-1.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000002-1.wav	121.1205	120	Spectrogram 1	1	49698.8	59739	fixed_pooled_manual_annotations_JE.txt	T0000002.WAV	NA	6932
1921.6615	1921.67898	T0000002-1.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000002-1.wav	121.6615	121	Spectrogram 1	1	48443.8	59739	fixed_pooled_manual_annotations_JE.txt	T0000002.WAV	NA	6933
1921.6703	1921.69382	T0000002-1.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000002-1.wav	121.6703	122	Spectrogram 1	1	69779.1	82580.3	fixed_pooled_manual_annotations_JE.txt	T0000002.WAV	NA	6934
1921.8813	1921.9102	T0000002-1.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000002-1.wav	121.8813	123	Spectrogram 1	1	52710.8	62751	fixed_pooled_manual_annotations_JE.txt	T0000002.WAV	NA	6935
1924.6997	1924.76019	T0000002-1.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000002-1.wav	124.6997	124	Spectrogram 1	1	47439.8	61747	fixed_pooled_manual_annotations_JE.txt	T0000002.WAV	NA	6936
1925.1614	1925.18761	T0000002-1.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000002-1.wav	125.1614	125	Spectrogram 1	1	51204.8	63002	fixed_pooled_manual_annotations_JE.txt	T0000002.WAV	NA	6937
1925.183	1925.21593	T0000002-1.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000002-1.wav	125.183	126	Spectrogram 1	1	63504	82329.3	fixed_pooled_manual_annotations_JE.txt	T0000002.WAV	NA	6938
1925.5842	1925.60705	T0000002-1.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000002-1.wav	125.5842	127	Spectrogram 1	1	52961.8	66014.1	fixed_pooled_manual_annotations_JE.txt	T0000002.WAV	NA	6939
1925.6044	1925.62255	T0000002-1.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000002-1.wav	125.6044	128	Spectrogram 1	1	69277.1	77811.2	fixed_pooled_manual_annotations_JE.txt	T0000002.WAV	NA	6940
1926.9319	1926.95811	T0000002-1.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000002-1.wav	126.9319	129	Spectrogram 1	1	51957.8	64759	fixed_pooled_manual_annotations_JE.txt	T0000002.WAV	NA	6941
1927.2196	1927.25859	T0000002-1.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000002-1.wav	127.2196	130	Spectrogram 1	1	52961.8	70281.1	fixed_pooled_manual_annotations_JE.txt	T0000002.WAV	NA	6942
1927.3352	1927.36209	T0000002-1.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000002-1.wav	127.3352	131	Spectrogram 1	1	53212.9	66265.1	fixed_pooled_manual_annotations_JE.txt	T0000002.WAV	NA	6943
1927.6618	1927.71423	T0000002-1.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000002-1.wav	127.6618	132	Spectrogram 1	1	55722.9	68022.1	fixed_pooled_manual_annotations_JE.txt	T0000002.WAV	NA	6944
1929.4229	1929.45247	T0000002-1.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000002-1.wav	129.4229	133	Spectrogram 1	1	54969.9	63253	fixed_pooled_manual_annotations_JE.txt	T0000002.WAV	NA	6945
1930.8176	1930.8539	T0000002-1.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000002-1.wav	130.8176	134	Spectrogram 1	1	56726.9	70783.1	fixed_pooled_manual_annotations_JE.txt	T0000002.WAV	NA	6946
1930.8284	1930.84991	T0000002-1.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000002-1.wav	130.8284	135	Spectrogram 1	1	73293.2	90863.5	fixed_pooled_manual_annotations_JE.txt	T0000002.WAV	NA	6947
1931.0683	1931.08847	T0000002-1.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000002-1.wav	131.0683	136	Spectrogram 1	1	56224.9	67018.1	fixed_pooled_manual_annotations_JE.txt	T0000002.WAV	NA	6948
1931.0804	1931.09653	T0000002-1.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000002-1.wav	131.0804	137	Spectrogram 1	1	70532.1	87600.4	fixed_pooled_manual_annotations_JE.txt	T0000002.WAV	NA	6949
1931.3022	1931.32976	T0000002-1.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000002-1.wav	131.3022	138	Spectrogram 1	1	53212.9	64508	fixed_pooled_manual_annotations_JE.txt	T0000002.WAV	NA	6950
1932.5639	1932.59011	T0000002-1.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000002-1.wav	132.5639	139	Spectrogram 1	1	53463.9	67018.1	fixed_pooled_manual_annotations_JE.txt	T0000002.WAV	NA	6951
1932.8677	1932.90265	T0000002-1.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000002-1.wav	132.8677	140	Spectrogram 1	1	45180.7	63002	fixed_pooled_manual_annotations_JE.txt	T0000002.WAV	NA	6952
1941.6246	1941.64544	T0000002-1.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000002-1.wav	141.6246	141	Spectrogram 1	1	57479.9	65512	fixed_pooled_manual_annotations_JE.txt	T0000002.WAV	NA	6953
1942.2618	1942.28398	T0000002-1.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000002-1.wav	142.2618	142	Spectrogram 1	1	52710.8	65261	fixed_pooled_manual_annotations_JE.txt	T0000002.WAV	NA	6954
1942.604	1942.62484	T0000002-1.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000002-1.wav	142.604	143	Spectrogram 1	1	68273.1	85090.4	fixed_pooled_manual_annotations_JE.txt	T0000002.WAV	NA	6955
1942.5912	1942.60263	T0000002-1.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000002-1.wav	142.5912	144	Spectrogram 1	1	56977.9	64508	fixed_pooled_manual_annotations_JE.txt	T0000002.WAV	NA	6956
1942.7028	1942.73439	T0000002-1.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000002-1.wav	142.7028	145	Spectrogram 1	1	53463.9	63755	fixed_pooled_manual_annotations_JE.txt	T0000002.WAV	NA	6957
1943.0355	1943.06978	T0000002-1.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000002-1.wav	143.0355	146	Spectrogram 1	1	56475.9	68775.1	fixed_pooled_manual_annotations_JE.txt	T0000002.WAV	NA	6958
1943.059	1943.07648	T0000002-1.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000002-1.wav	143.059	147	Spectrogram 1	1	72289.2	85090.4	fixed_pooled_manual_annotations_JE.txt	T0000002.WAV	NA	6959
1943.258	1943.27817	T0000002-1.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000002-1.wav	143.258	148	Spectrogram 1	1	54718.9	60492	fixed_pooled_manual_annotations_JE.txt	T0000002.WAV	NA	6960
1943.3689	1943.39511	T0000002-1.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000002-1.wav	143.3689	149	Spectrogram 1	1	52459.8	66767.1	fixed_pooled_manual_annotations_JE.txt	T0000002.WAV	NA	6961
1947.4321	1947.48049	T0000002-1.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000002-1.wav	147.4321	150	Spectrogram 1	1	53714.9	64508	fixed_pooled_manual_annotations_JE.txt	T0000002.WAV	NA	6962
1950.3311	1950.35933	T0000002-1.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000002-1.wav	150.3311	151	Spectrogram 1	1	70281.1	79317.3	fixed_pooled_manual_annotations_JE.txt	T0000002.WAV	NA	6963
1951.2244	1951.2439	T0000002-1.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000002-1.wav	151.2244	152	Spectrogram 1	1	56224.9	65512	fixed_pooled_manual_annotations_JE.txt	T0000002.WAV	NA	6964
1951.5377	1951.57131	T0000002-1.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000002-1.wav	151.5377	153	Spectrogram 1	1	53212.9	66014.1	fixed_pooled_manual_annotations_JE.txt	T0000002.WAV	NA	6965
1951.6553	1951.69428	T0000002-1.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000002-1.wav	151.6553	154	Spectrogram 1	1	52459.8	68273.1	fixed_pooled_manual_annotations_JE.txt	T0000002.WAV	NA	6966
1951.9645	1952.00214	T0000002-1.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000002-1.wav	151.9645	155	Spectrogram 1	1	54467.9	69277.1	fixed_pooled_manual_annotations_JE.txt	T0000002.WAV	NA	6967
1952.267	1952.30666	T0000002-1.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000002-1.wav	152.267	156	Spectrogram 1	1	49447.8	60743	fixed_pooled_manual_annotations_JE.txt	T0000002.WAV	NA	6968
1952.5842	1952.6131	T0000002-1.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000002-1.wav	152.5842	157	Spectrogram 1	1	54718.9	65261	fixed_pooled_manual_annotations_JE.txt	T0000002.WAV	NA	6969
1953.6173	1953.65696	T0000002-1.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000002-1.wav	153.6173	158	Spectrogram 1	1	49949.8	64257	fixed_pooled_manual_annotations_JE.txt	T0000002.WAV	NA	6970
1955.4234	1955.44222	T0000002-1.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000002-1.wav	155.4234	159	Spectrogram 1	1	56977.9	72289.2	fixed_pooled_manual_annotations_JE.txt	T0000002.WAV	NA	6971
1956.4525	1956.48745	T0000002-1.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000002-1.wav	156.4525	160	Spectrogram 1	1	49447.8	61496	fixed_pooled_manual_annotations_JE.txt	T0000002.WAV	NA	6972
1956.4807	1956.50825	T0000002-1.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000002-1.wav	156.4807	161	Spectrogram 1	1	67269.1	84086.3	fixed_pooled_manual_annotations_JE.txt	T0000002.WAV	NA	6973
1956.6091	1956.67161	T0000002-1.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000002-1.wav	156.6091	162	Spectrogram 1	1	48192.8	58483.9	fixed_pooled_manual_annotations_JE.txt	T0000002.WAV	NA	6974
1956.917	1956.9338	T0000002-1.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000002-1.wav	156.917	163	Spectrogram 1	1	54969.9	63253	fixed_pooled_manual_annotations_JE.txt	T0000002.WAV	NA	6975
1956.9237	1956.95596	T0000002-1.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000002-1.wav	156.9237	164	Spectrogram 1	1	68273.1	83333.3	fixed_pooled_manual_annotations_JE.txt	T0000002.WAV	NA	6976
1957.5327	1957.55152	T0000002-1.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000002-1.wav	157.5327	165	Spectrogram 1	1	52710.8	61747	fixed_pooled_manual_annotations_JE.txt	T0000002.WAV	NA	6977
1962.7802	1962.81851	T0000002-1.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000002-1.wav	162.7802	166	Spectrogram 1	1	51706.8	60492	fixed_pooled_manual_annotations_JE.txt	T0000002.WAV	NA	6978
1962.9033	1962.93221	T0000002-1.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000002-1.wav	162.9033	167	Spectrogram 1	1	51957.8	67269.1	fixed_pooled_manual_annotations_JE.txt	T0000002.WAV	NA	6979
1962.9207	1962.95027	T0000002-1.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000002-1.wav	162.9207	168	Spectrogram 1	1	73293.2	86596.4	fixed_pooled_manual_annotations_JE.txt	T0000002.WAV	NA	6980
1963.1889	1963.23326	T0000002-1.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000002-1.wav	163.1889	169	Spectrogram 1	1	53714.9	65763.1	fixed_pooled_manual_annotations_JE.txt	T0000002.WAV	NA	6981
1964.2449	1964.27717	T0000002-1.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000002-1.wav	164.2449	170	Spectrogram 1	1	51204.8	66265.1	fixed_pooled_manual_annotations_JE.txt	T0000002.WAV	NA	6982
1964.4069	1964.44252	T0000002-1.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000002-1.wav	164.4069	171	Spectrogram 1	1	52208.8	67520.1	fixed_pooled_manual_annotations_JE.txt	T0000002.WAV	NA	6983
1964.6522	1964.68648	T0000002-1.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000002-1.wav	164.6522	172	Spectrogram 1	1	51204.8	64257	fixed_pooled_manual_annotations_JE.txt	T0000002.WAV	NA	6984
1965.3607	1965.39363	T0000002-1.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000002-1.wav	165.3607	173	Spectrogram 1	1	56726.9	69277.1	fixed_pooled_manual_annotations_JE.txt	T0000002.WAV	NA	6985
1967.4592	1967.49617	T0000002-1.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000002-1.wav	167.4592	174	Spectrogram 1	1	53714.9	72540.2	fixed_pooled_manual_annotations_JE.txt	T0000002.WAV	NA	6986
1967.726	1967.75356	T0000002-1.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000002-1.wav	167.726	175	Spectrogram 1	1	56726.9	65512	fixed_pooled_manual_annotations_JE.txt	T0000002.WAV	NA	6987
1967.9397	1967.95919	T0000002-1.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000002-1.wav	167.9397	176	Spectrogram 1	1	54718.9	64257	fixed_pooled_manual_annotations_JE.txt	T0000002.WAV	NA	6988
1968.2866	1968.3108	T0000002-1.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000002-1.wav	168.2866	177	Spectrogram 1	1	52710.8	63755	fixed_pooled_manual_annotations_JE.txt	T0000002.WAV	NA	6989
1968.7154	1968.76648	T0000002-1.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000002-1.wav	168.7154	178	Spectrogram 1	1	51455.8	70030.1	fixed_pooled_manual_annotations_JE.txt	T0000002.WAV	NA	6990
1968.7477	1968.77257	T0000002-1.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000002-1.wav	168.7477	179	Spectrogram 1	1	79819.3	97891.6	fixed_pooled_manual_annotations_JE.txt	T0000002.WAV	NA	6991
1971.3409	1971.36577	T0000002-1.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000002-1.wav	171.3409	180	Spectrogram 1	1	46435.7	54718.9	fixed_pooled_manual_annotations_JE.txt	T0000002.WAV	NA	6992
1971.3644	1971.396	T0000002-1.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000002-1.wav	171.3644	181	Spectrogram 1	1	61998	72289.2	fixed_pooled_manual_annotations_JE.txt	T0000002.WAV	NA	6993
1971.4847	1971.56469	T0000002-1.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000002-1.wav	171.4847	182	Spectrogram 1	1	46184.7	57228.9	fixed_pooled_manual_annotations_JE.txt	T0000002.WAV	NA	6994
1971.7657	1971.81007	T0000002-1.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000002-1.wav	171.7657	183	Spectrogram 1	1	46937.8	57730.9	fixed_pooled_manual_annotations_JE.txt	T0000002.WAV	NA	6995
1972.0251	1972.05535	T0000002-1.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000002-1.wav	172.0251	184	Spectrogram 1	1	68022.1	80823.3	fixed_pooled_manual_annotations_JE.txt	T0000002.WAV	NA	6996
1973.3244	1973.36338	T0000002-1.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000002-1.wav	173.3244	185	Spectrogram 1	1	51706.8	63755	fixed_pooled_manual_annotations_JE.txt	T0000002.WAV	NA	6997
1973.3513	1973.37953	T0000002-1.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000002-1.wav	173.3513	186	Spectrogram 1	1	65512	87098.4	fixed_pooled_manual_annotations_JE.txt	T0000002.WAV	NA	6998
1973.5671	1973.61415	T0000002-1.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000002-1.wav	173.5671	187	Spectrogram 1	1	45682.7	64508	fixed_pooled_manual_annotations_JE.txt	T0000002.WAV	NA	6999
1973.8541	1973.8783	T0000002-1.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000002-1.wav	173.8541	188	Spectrogram 1	1	51957.8	63002	fixed_pooled_manual_annotations_JE.txt	T0000002.WAV	NA	7000
1975.5076	1975.55801	T0000002-1.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000002-1.wav	175.5076	189	Spectrogram 1	1	55471.9	70281.1	fixed_pooled_manual_annotations_JE.txt	T0000002.WAV	NA	7001
1976.6805	1976.73494	T0000002-1.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000002-1.wav	176.6805	190	Spectrogram 1	1	47690.8	57981.9	fixed_pooled_manual_annotations_JE.txt	T0000002.WAV	NA	7002
1976.9185	1976.95278	T0000002-1.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000002-1.wav	176.9185	191	Spectrogram 1	1	50953.8	62249	fixed_pooled_manual_annotations_JE.txt	T0000002.WAV	NA	7003
1977.1215	1977.14368	T0000002-1.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000002-1.wav	177.1215	192	Spectrogram 1	1	56224.9	65010	fixed_pooled_manual_annotations_JE.txt	T0000002.WAV	NA	7004
1982.3334	1982.34752	T0000002-1.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000002-1.wav	182.3334	193	Spectrogram 1	1	55471.9	66265.1	fixed_pooled_manual_annotations_JE.txt	T0000002.WAV	NA	7005
1982.5741	1982.59696	T0000002-1.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000002-1.wav	182.5741	194	Spectrogram 1	1	51455.8	59739	fixed_pooled_manual_annotations_JE.txt	T0000002.WAV	NA	7006
1983.5003	1983.52853	T0000002-1.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000002-1.wav	183.5003	195	Spectrogram 1	1	48945.8	64508	fixed_pooled_manual_annotations_JE.txt	T0000002.WAV	NA	7007
1983.5245	1983.54869	T0000002-1.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000002-1.wav	183.5245	196	Spectrogram 1	1	67520.1	83082.3	fixed_pooled_manual_annotations_JE.txt	T0000002.WAV	NA	7008
1984.2242	1984.27528	T0000002-1.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000002-1.wav	184.2242	197	Spectrogram 1	1	54969.9	61747	fixed_pooled_manual_annotations_JE.txt	T0000002.WAV	NA	7009
1984.3546	1984.37745	T0000002-1.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000002-1.wav	184.3546	198	Spectrogram 1	1	51204.8	63253	fixed_pooled_manual_annotations_JE.txt	T0000002.WAV	NA	7010
1984.3775	1984.39699	T0000002-1.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000002-1.wav	184.3775	199	Spectrogram 1	1	70030.1	83082.3	fixed_pooled_manual_annotations_JE.txt	T0000002.WAV	NA	7011
1984.4951	1984.51594	T0000002-1.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000002-1.wav	184.4951	200	Spectrogram 1	1	55471.9	67018.1	fixed_pooled_manual_annotations_JE.txt	T0000002.WAV	NA	7012
1984.6114	1984.66652	T0000002-1.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000002-1.wav	184.6114	201	Spectrogram 1	1	50451.8	62249	fixed_pooled_manual_annotations_JE.txt	T0000002.WAV	NA	7013
