Begin Time (s)	End Time (s)	Begin File	Begin Path	File Offset (s)	Selection	View	Channel	Low Freq (Hz)	High Freq (Hz)	type	subtype	selec.file
4756.727201696	4757.807887733	T0000011.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000011.WAV	379.119011696	123	Spectrogram 1	1	20454.5	25909.1	NA	NA	A_AMPH_15-45_estres_parte2_Audio T0000011.txt
4783.645399627	4784.75712871	T0000011.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000011.WAV	406.037209627	124	Spectrogram 1	1	20454.5	25454.5	NA	NA	A_AMPH_15-45_estres_parte2_Audio T0000011.txt
4790.507852334	4791.486678376	T0000011.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000011.WAV	412.899662334	126	Spectrogram 1	1	20909.1	24545.5	NA	NA	A_AMPH_15-45_estres_parte2_Audio T0000011.txt
4791.761215217	4792.679895358	T0000011.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000011.WAV	414.153025217	127	Spectrogram 1	1	20454.5	25454.5	NA	NA	A_AMPH_15-45_estres_parte2_Audio T0000011.txt
4799.260050651	4799.95948928	T0000011.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000011.WAV	421.651860651	128	Spectrogram 1	1	24545.5	28636.4	NA	NA	A_AMPH_15-45_estres_parte2_Audio T0000011.txt
4800.027395926	4800.577439896	T0000011.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000011.WAV	422.419205926	129	Spectrogram 1	1	23636.4	26363.6	NA	NA	A_AMPH_15-45_estres_parte2_Audio T0000011.txt
4802.779555355	4803.486754745	T0000011.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000011.WAV	425.171365355	130	Spectrogram 1	1	24545.5	28181.8	NA	NA	A_AMPH_15-45_estres_parte2_Audio T0000011.txt
4803.543990361	4803.974712492	T0000011.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000011.WAV	425.935800361	131	Spectrogram 1	1	24090.9	29090.9	NA	NA	A_AMPH_15-45_estres_parte2_Audio T0000011.txt
4811.736443656	4812.698778081	T0000011.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000011.WAV	434.128253656	132	Spectrogram 1	1	23636.4	28636.4	NA	NA	A_AMPH_15-45_estres_parte2_Audio T0000011.txt
4812.799667953	4813.421498967	T0000011.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000011.WAV	435.191477953	133	Spectrogram 1	1	22727.3	26363.6	NA	NA	A_AMPH_15-45_estres_parte2_Audio T0000011.txt
4813.930798923	4813.952141017	T0000011.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000011.WAV	436.322608923	134	Spectrogram 1	1	42727.3	52727.3	NA	NA	A_AMPH_15-45_estres_parte2_Audio T0000011.txt
4813.963782159	4814.348909948	T0000011.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000011.WAV	436.355592159	135	Spectrogram 1	1	24090.9	28181.8	NA	NA	A_AMPH_15-45_estres_parte2_Audio T0000011.txt
4816.830413101	4817.547313443	T0000011.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000011.WAV	439.222223101	136	Spectrogram 1	1	24545.5	29545.5	NA	NA	A_AMPH_15-45_estres_parte2_Audio T0000011.txt
4818.036241275	4818.579494579	T0000011.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000011.WAV	440.428051275	137	Spectrogram 1	1	23636.4	27272.7	NA	NA	A_AMPH_15-45_estres_parte2_Audio T0000011.txt
4819.591303606	4819.61458589	T0000011.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000011.WAV	441.983113606	138	Spectrogram 1	1	51363.6	60000	NA	NA	A_AMPH_15-45_estres_parte2_Audio T0000011.txt
4819.608765319	4821.410232079	T0000011.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000011.WAV	442.000575319	139	Spectrogram 1	1	22727.3	34090.9	NA	NA	A_AMPH_15-45_estres_parte2_Audio T0000011.txt
4831.270277226	4832.349023072	T0000011.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000011.WAV	453.662087226	140	Spectrogram 1	1	21818.2	28636.4	NA	NA	A_AMPH_15-45_estres_parte2_Audio T0000011.txt
4832.434391449	4833.269643403	T0000011.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000011.WAV	454.826201449	141	Spectrogram 1	1	21363.6	25454.5	NA	NA	A_AMPH_15-45_estres_parte2_Audio T0000011.txt
4836.780415902	4837.639920236	T0000011.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000011.WAV	459.172225902	142	Spectrogram 1	1	23636.4	29090.9	NA	NA	A_AMPH_15-45_estres_parte2_Audio T0000011.txt
4841.135173522	4841.961694621	T0000011.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000011.WAV	463.526983522	143	Spectrogram 1	1	23181.8	29090.9	NA	NA	A_AMPH_15-45_estres_parte2_Audio T0000011.txt
4842.03833199	4842.733890238	T0000011.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000011.WAV	464.43014199	144	Spectrogram 1	1	21363.6	25454.5	NA	NA	A_AMPH_15-45_estres_parte2_Audio T0000011.txt
4842.80761694	4843.426537669	T0000011.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000011.WAV	465.19942694	145	Spectrogram 1	1	22272.7	26363.6	NA	NA	A_AMPH_15-45_estres_parte2_Audio T0000011.txt
4849.375161088	4850.148326951	T0000011.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000011.WAV	471.766971088	146	Spectrogram 1	1	24090.9	29090.9	NA	NA	A_AMPH_15-45_estres_parte2_Audio T0000011.txt
4850.213323328	4850.528604264	T0000011.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000011.WAV	472.605133328	147	Spectrogram 1	1	22727.3	26363.6	NA	NA	A_AMPH_15-45_estres_parte2_Audio T0000011.txt
4850.604271618	4851.06118645	T0000011.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000011.WAV	472.996081618	148	Spectrogram 1	1	22272.7	26363.6	NA	NA	A_AMPH_15-45_estres_parte2_Audio T0000011.txt
4856.838103041	4857.845061844	T0000011.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000011.WAV	479.229913041	149	Spectrogram 1	1	21363.6	28181.8	NA	NA	A_AMPH_15-45_estres_parte2_Audio T0000011.txt
4857.952742324	4858.794784945	T0000011.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000011.WAV	480.344552324	150	Spectrogram 1	1	21363.6	25454.5	NA	NA	A_AMPH_15-45_estres_parte2_Audio T0000011.txt
4858.921867307	4859.703764026	T0000011.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000011.WAV	481.313677307	151	Spectrogram 1	1	21818.2	25909.1	NA	NA	A_AMPH_15-45_estres_parte2_Audio T0000011.txt
4865.213904562	4866.183029652	T0000011.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000011.WAV	487.605714562	152	Spectrogram 1	1	21818.2	28636.4	NA	NA	A_AMPH_15-45_estres_parte2_Audio T0000011.txt
4866.302351343	4867.158945392	T0000011.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000011.WAV	488.694161343	153	Spectrogram 1	1	22272.7	25909.1	NA	NA	A_AMPH_15-45_estres_parte2_Audio T0000011.txt
4867.385947648	4868.248362268	T0000011.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000011.WAV	489.777757648	154	Spectrogram 1	1	21818.2	26363.6	NA	NA	A_AMPH_15-45_estres_parte2_Audio T0000011.txt
4874.068932994	4875.137007793	T0000011.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000011.WAV	496.460742994	155	Spectrogram 1	1	21363.6	27727.3	NA	NA	A_AMPH_15-45_estres_parte2_Audio T0000011.txt
4875.248568679	4875.978080259	T0000011.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000011.WAV	497.640378679	156	Spectrogram 1	1	20454.5	25454.5	NA	NA	A_AMPH_15-45_estres_parte2_Audio T0000011.txt
4876.212843277	4876.751246105	T0000011.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000011.WAV	498.604653277	157	Spectrogram 1	1	21363.6	25909.1	NA	NA	A_AMPH_15-45_estres_parte2_Audio T0000011.txt
4880.039868576	4880.860569103	T0000011.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000011.WAV	502.431678576	158	Spectrogram 1	1	22272.7	28636.4	NA	NA	A_AMPH_15-45_estres_parte2_Audio T0000011.txt
4882.571816715	4882.608680332	T0000011.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000011.WAV	504.963626715	159	Spectrogram 1	1	44545.5	50909.1	NA	NA	A_AMPH_15-45_estres_parte2_Audio T0000011.txt
4882.603829699	4883.266404711	T0000011.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000011.WAV	504.995639699	160	Spectrogram 1	1	23636.4	30909.1	NA	NA	A_AMPH_15-45_estres_parte2_Audio T0000011.txt
4883.322670232	4883.349832897	T0000011.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000011.WAV	505.714480232	161	Spectrogram 1	1	43181.8	46363.6	NA	NA	A_AMPH_15-45_estres_parte2_Audio T0000011.txt
4883.333341279	4883.809658015	T0000011.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000011.WAV	505.725151279	162	Spectrogram 1	1	22727.3	29545.5	NA	NA	A_AMPH_15-45_estres_parte2_Audio T0000011.txt
4883.90181701	4884.278213942	T0000011.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000011.WAV	506.29362701	163	Spectrogram 1	1	23181.8	28181.8	NA	NA	A_AMPH_15-45_estres_parte2_Audio T0000011.txt
4884.903925179	4884.943699082	T0000011.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000011.WAV	507.295735179	164	Spectrogram 1	1	41818.2	48181.8	NA	NA	A_AMPH_15-45_estres_parte2_Audio T0000011.txt
4884.949519653	4885.519935622	T0000011.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000011.WAV	507.341329653	165	Spectrogram 1	1	23636.4	29090.9	NA	NA	A_AMPH_15-45_estres_parte2_Audio T0000011.txt
4888.830870283	4889.467252725	T0000011.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000011.WAV	511.222680283	166	Spectrogram 1	1	24090.9	28181.8	NA	NA	A_AMPH_15-45_estres_parte2_Audio T0000011.txt
4892.388209072	4892.411491357	T0000011.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000011.WAV	514.780019072	167	Spectrogram 1	1	42272.7	48636.4	NA	NA	A_AMPH_15-45_estres_parte2_Audio T0000011.txt
4892.417311928	4893.348603306	T0000011.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000011.WAV	514.809121928	168	Spectrogram 1	1	24090.9	30000	NA	NA	A_AMPH_15-45_estres_parte2_Audio T0000011.txt
4893.951032381	4893.99565676	T0000011.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000011.WAV	516.342842381	169	Spectrogram 1	1	44090.9	50000	NA	NA	A_AMPH_15-45_estres_parte2_Audio T0000011.txt
4893.986925903	4894.584504538	T0000011.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000011.WAV	516.378735903	170	Spectrogram 1	1	23636.4	30000	NA	NA	A_AMPH_15-45_estres_parte2_Audio T0000011.txt
4900.28187327	4900.30806584	T0000011.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000011.WAV	522.67368327	171	Spectrogram 1	1	43181.8	50909.1	NA	NA	A_AMPH_15-45_estres_parte2_Audio T0000011.txt
4900.348809837	4901.281071311	T0000011.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000011.WAV	522.740619837	172	Spectrogram 1	1	23181.8	30454.5	NA	NA	A_AMPH_15-45_estres_parte2_Audio T0000011.txt
4908.404479702	4908.426791892	T0000011.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000011.WAV	530.796289702	173	Spectrogram 1	1	50909.1	57272.7	NA	NA	A_AMPH_15-45_estres_parte2_Audio T0000011.txt
4908.428732082	4909.275625179	T0000011.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000011.WAV	530.820542082	174	Spectrogram 1	1	23181.8	34545.5	NA	NA	A_AMPH_15-45_estres_parte2_Audio T0000011.txt
4914.114459308	4914.129010735	T0000011.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000011.WAV	536.506269308	175	Spectrogram 1	1	41818.2	46818.2	NA	NA	A_AMPH_15-45_estres_parte2_Audio T0000011.txt
4914.132891116	4915.074853541	T0000011.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000011.WAV	536.524701116	176	Spectrogram 1	1	22272.7	29545.5	NA	NA	A_AMPH_15-45_estres_parte2_Audio T0000011.txt
4915.171862904	4915.878092199	T0000011.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000011.WAV	537.563672904	177	Spectrogram 1	1	20454.5	25909.1	NA	NA	A_AMPH_15-45_estres_parte2_Audio T0000011.txt
5091.69525073	5092.707060009	T0000011.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000011.WAV	714.08706073	178	Spectrogram 1	1	21363.6	28181.8	NA	NA	A_AMPH_15-45_estres_parte2_Audio T0000011.txt
5094.323238286	5095.324376518	T0000011.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000011.WAV	716.715048286	180	Spectrogram 1	1	21363.6	24090.9	NA	NA	A_AMPH_15-45_estres_parte2_Audio T0000011.txt
5095.409744867	5095.440787913	T0000011.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000011.WAV	717.801554867	181	Spectrogram 1	1	39090.9	43636.4	NA	NA	A_AMPH_15-45_estres_parte2_Audio T0000011.txt
5100.758848941	5101.799761075	T0000011.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000011.WAV	723.150658941	182	Spectrogram 1	1	21363.6	27272.7	NA	NA	A_AMPH_15-45_estres_parte2_Audio T0000011.txt
5105.887740187	5106.785078234	T0000011.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000011.WAV	728.279550187	183	Spectrogram 1	1	22272.7	30000	NA	NA	A_AMPH_15-45_estres_parte2_Audio T0000011.txt
5118.405845182	5119.355568369	T0000011.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000011.WAV	740.797655182	184	Spectrogram 1	1	21363.6	27272.7	NA	NA	A_AMPH_15-45_estres_parte2_Audio T0000011.txt
5119.435116016	5119.998741319	T0000011.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000011.WAV	741.826926016	185	Spectrogram 1	1	20909.1	24545.5	NA	NA	A_AMPH_15-45_estres_parte2_Audio T0000011.txt
5128.684002645	5129.614323928	T0000011.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000011.WAV	751.075812645	186	Spectrogram 1	1	21363.6	28181.8	NA	NA	A_AMPH_15-45_estres_parte2_Audio T0000011.txt
5129.910202803	5130.408831728	T0000011.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000011.WAV	752.302012803	187	Spectrogram 1	1	21818.2	26363.6	NA	NA	A_AMPH_15-45_estres_parte2_Audio T0000011.txt
5138.727395504	5139.59272041	T0000011.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000011.WAV	761.119205504	188	Spectrogram 1	1	22272.7	27727.3	NA	NA	A_AMPH_15-45_estres_parte2_Audio T0000011.txt
5145.939081642	5146.670533412	T0000011.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000011.WAV	768.330891642	189	Spectrogram 1	1	23181.8	27727.3	NA	NA	A_AMPH_15-45_estres_parte2_Audio T0000011.txt
5147.041109756	5147.648389342	T0000011.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000011.WAV	769.432919756	190	Spectrogram 1	1	22727.3	28181.8	NA	NA	A_AMPH_15-45_estres_parte2_Audio T0000011.txt
5162.186234962	5162.827467879	T0000011.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000011.WAV	784.578044962	191	Spectrogram 1	1	24090.9	28181.8	NA	NA	A_AMPH_15-45_estres_parte2_Audio T0000011.txt
5317.898179451	5317.923401926	T0000011.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000011.WAV	940.289989451	192	Spectrogram 1	1	44090.9	50000	NA	NA	A_AMPH_15-45_estres_parte2_Audio T0000011.txt
5317.880717738	5317.900119642	T0000011.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000011.WAV	940.272527738	193	Spectrogram 1	1	57272.7	67272.7	NA	NA	A_AMPH_15-45_estres_parte2_Audio T0000011.txt
5338.960883908	5338.991926954	T0000011.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000011.WAV	961.352693908	194	Spectrogram 1	1	62727.3	72272.7	NA	NA	A_AMPH_15-45_estres_parte2_Audio T0000011.txt
5717.323225778	5717.366880061	T0000011.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000011.WAV	1339.715035778	195	Spectrogram 1	1	58181.8	67272.7	NA	NA	A_AMPH_15-45_estres_parte2_Audio T0000011.txt
5753.853126901	5753.862827853	T0000011.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000011.WAV	1376.244936901	196	Spectrogram 1	1	77727.3	85000	NA	NA	A_AMPH_15-45_estres_parte2_Audio T0000011.txt
5753.961777562	5753.994760798	T0000011.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000011.WAV	1376.353587562	197	Spectrogram 1	1	52727.3	63636.4	NA	NA	A_AMPH_15-45_estres_parte2_Audio T0000011.txt
5794.571899109	5794.63010482	T0000011.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000011.WAV	1416.963709109	198	Spectrogram 1	1	53181.8	68636.4	NA	NA	A_AMPH_15-45_estres_parte2_Audio T0000011.txt
5818.853379341	5818.888302767	T0000011.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000011.WAV	1441.245189341	199	Spectrogram 1	1	58636.4	63636.4	NA	NA	A_AMPH_15-45_estres_parte2_Audio T0000011.txt
5824.920354249	5824.941696344	T0000011.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000011.WAV	1447.312164249	200	Spectrogram 1	1	60909.1	76363.6	NA	NA	A_AMPH_15-45_estres_parte2_Audio T0000011.txt
5852.116000789	5852.143163454	T0000011.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000011.WAV	1474.507810789	201	Spectrogram 1	1	43636.4	50454.5	NA	NA	A_AMPH_15-45_estres_parte2_Audio T0000011.txt
5872.918720156	5872.953643583	T0000011.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000011.WAV	1495.310530156	202	Spectrogram 1	1	57272.7	68181.8	NA	NA	A_AMPH_15-45_estres_parte2_Audio T0000011.txt
5875.257619615	5875.263440186	T0000011.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000011.WAV	1497.649429615	203	Spectrogram 1	1	59545.5	67727.3	NA	NA	A_AMPH_15-45_estres_parte2_Audio T0000011.txt
5875.222696188	5875.253739234	T0000011.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000011.WAV	1497.614506188	204	Spectrogram 1	1	55000	64090.9	NA	NA	A_AMPH_15-45_estres_parte2_Audio T0000011.txt
5875.251799044	5875.261499996	T0000011.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000011.WAV	1497.643609044	205	Spectrogram 1	1	44545.5	50454.5	NA	NA	A_AMPH_15-45_estres_parte2_Audio T0000011.txt
5887.362496361	5887.444954452	T0000011.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000011.WAV	1509.754306361	206	Spectrogram 1	1	53181.8	58181.8	NA	NA	A_AMPH_15-45_estres_parte2_Audio T0000011.txt
5892.009251794	5892.059696744	T0000011.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000011.WAV	1514.401061794	207	Spectrogram 1	1	53636.4	65000	NA	NA	A_AMPH_15-45_estres_parte2_Audio T0000011.txt
5901.725724022	5901.74027545	T0000011.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000011.WAV	1524.117534022	208	Spectrogram 1	1	56363.6	62727.3	NA	NA	A_AMPH_15-45_estres_parte2_Audio T0000011.txt
5901.739305355	5901.762587639	T0000011.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000011.WAV	1524.131115355	209	Spectrogram 1	1	44545.5	47727.3	NA	NA	A_AMPH_15-45_estres_parte2_Audio T0000011.txt
5902.304867461	5902.393146123	T0000011.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000011.WAV	1524.696677461	210	Spectrogram 1	1	50000	56363.6	NA	NA	A_AMPH_15-45_estres_parte2_Audio T0000011.txt
5915.430253823	5915.485549249	T0000011.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000011.WAV	1537.822063823	211	Spectrogram 1	1	50909.1	62727.3	NA	NA	A_AMPH_15-45_estres_parte2_Audio T0000011.txt
5933.298435603	5933.327538458	T0000011.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000011.WAV	1555.690245603	212	Spectrogram 1	1	56363.6	66818.2	NA	NA	A_AMPH_15-45_estres_parte2_Audio T0000011.txt
5934.812754013	5934.82148487	T0000011.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000011.WAV	1557.204564013	213	Spectrogram 1	1	66818.2	82272.7	NA	NA	A_AMPH_15-45_estres_parte2_Audio T0000011.txt
5934.798202586	5934.818574584	T0000011.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000011.WAV	1557.190012586	214	Spectrogram 1	1	47272.7	61363.6	NA	NA	A_AMPH_15-45_estres_parte2_Audio T0000011.txt
5935.039756287	5935.084380665	T0000011.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000011.WAV	1557.431566287	215	Spectrogram 1	1	47727.3	55000	NA	NA	A_AMPH_15-45_estres_parte2_Audio T0000011.txt
5937.09344734	5937.128370767	T0000011.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000011.WAV	1559.48525734	216	Spectrogram 1	1	55000	63636.4	NA	NA	A_AMPH_15-45_estres_parte2_Audio T0000011.txt
5939.573010303	5939.631216014	T0000011.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000011.WAV	1561.964820303	217	Spectrogram 1	1	55000	62727.3	NA	NA	A_AMPH_15-45_estres_parte2_Audio T0000011.txt
5969.421866142	5969.466490521	T0000011.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000011.WAV	1591.813676142	218	Spectrogram 1	1	50909.1	61363.6	NA	NA	A_AMPH_15-45_estres_parte2_Audio T0000011.txt
