"selec","View","Channel","start","end","bottom.freq","top.freq","selec.file","sound.files","peak.freq"
101,"Spectrogram 1",1,22.363686242,22.378739022,56.1756,71.0565,"CageTest0_A_5min_2021-10-29_09-39-57_0000005.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-39-57_0000005.wav",66.9921875
102,"Spectrogram 1",1,22.394051332,22.406249274,78.869,86.3095,"CageTest0_A_5min_2021-10-29_09-39-57_0000005.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-39-57_0000005.wav",83.3984375
104,"Spectrogram 1",1,22.638511766,22.6514883,53.9435,64.7321,"CageTest0_A_5min_2021-10-29_09-39-57_0000005.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-39-57_0000005.wav",60.3515625
103,"Spectrogram 1",1,22.67043404,22.687822596,61.3839,71.8006,"CageTest0_A_5min_2021-10-29_09-39-57_0000005.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-39-57_0000005.wav",64.6484375
105,"Spectrogram 1",1,22.983491262,23.043183318,33.4821,49.8512,"CageTest0_A_5min_2021-10-29_09-39-57_0000005.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-39-57_0000005.wav",41.2109375
106,"Spectrogram 1",1,23.378479491,23.402356314,45.3869,64.3601,"CageTest0_A_5min_2021-10-29_09-39-57_0000005.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-39-57_0000005.wav",54.8828125
112,"Spectrogram 1",1,24.514375413,24.549412055,48.3631,63.244,"CageTest0_A_5min_2021-10-29_09-39-57_0000005.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-39-57_0000005.wav",56.4453125
115,"Spectrogram 1",1,24.869736135,24.884529384,56.5476,74.4048,"CageTest0_A_5min_2021-10-29_09-39-57_0000005.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-39-57_0000005.wav",61.1328125
116,"Spectrogram 1",1,26.030206784,26.045000033,59.8958,68.0804,"CageTest0_A_5min_2021-10-29_09-39-57_0000005.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-39-57_0000005.wav",63.8671875
117,"Spectrogram 1",1,26.156759601,26.167919421,57.2917,66.9643,"CageTest0_A_5min_2021-10-29_09-39-57_0000005.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-39-57_0000005.wav",61.5234375
118,"Spectrogram 1",1,26.174407688,26.188681875,36.0863,47.247,"CageTest0_A_5min_2021-10-29_09-39-57_0000005.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-39-57_0000005.wav",40.8203125
119,"Spectrogram 1",1,26.390596746,26.405389995,61.0119,73.6607,"CageTest0_A_5min_2021-10-29_09-39-57_0000005.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-39-57_0000005.wav",66.9921875
120,"Spectrogram 1",1,26.40746624,26.427709633,60.6399,72.5446,"CageTest0_A_5min_2021-10-29_09-39-57_0000005.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-39-57_0000005.wav",67.3828125
125,"Spectrogram 1",1,27.616711189,27.646557217,52.8274,67.7083,"CageTest0_A_5min_2021-10-29_09-39-57_0000005.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-39-57_0000005.wav",60.3515625
126,"Spectrogram 1",1,27.941107073,28.011439888,30.506,41.2946,"CageTest0_A_5min_2021-10-29_09-39-57_0000005.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-39-57_0000005.wav",36.1328125
130,"Spectrogram 1",1,28.417149563,28.464124616,52.8274,98.9583,"CageTest0_A_5min_2021-10-29_09-39-57_0000005.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-39-57_0000005.wav",62.3046875
133,"Spectrogram 1",1,28.830904689,28.877360681,27.9018,41.6667,"CageTest0_A_5min_2021-10-29_09-39-57_0000005.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-39-57_0000005.wav",34.5703125
134,"Spectrogram 1",1,28.991975087,29.029607036,55.0595,71.8006,"CageTest0_A_5min_2021-10-29_09-39-57_0000005.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-39-57_0000005.wav",62.3046875
136,"Spectrogram 1",1,29.245000033,29.258755159,59.8958,77.753,"CageTest0_A_5min_2021-10-29_09-39-57_0000005.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-39-57_0000005.wav",70.8984375
135,"Spectrogram 1",1,29.260052813,29.278739022,49.8512,63.9881,"CageTest0_A_5min_2021-10-29_09-39-57_0000005.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-39-57_0000005.wav",60.3515625
142,"Spectrogram 1",1,30.365941331,30.400977973,49.8512,65.1042,"CageTest0_A_5min_2021-10-29_09-39-57_0000005.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-39-57_0000005.wav",59.9609375
143,"Spectrogram 1",1,30.790417903,30.829866566,57.6637,69.5685,"CageTest0_A_5min_2021-10-29_09-39-57_0000005.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-39-57_0000005.wav",64.6484375
144,"Spectrogram 1",1,31.170774258,31.219825557,57.6637,87.7976,"CageTest0_A_5min_2021-10-29_09-39-57_0000005.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-39-57_0000005.wav",66.2109375
145,"Spectrogram 1",1,31.295348985,31.307806458,53.9435,65.8482,"CageTest0_A_5min_2021-10-29_09-39-57_0000005.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-39-57_0000005.wav",62.3046875
146,"Spectrogram 1",1,33.616272815,33.66376693,34.9702,48.3631,"CageTest0_A_5min_2021-10-29_09-39-57_0000005.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-39-57_0000005.wav",39.6484375
147,"Spectrogram 1",1,34.385307976,34.434618806,31.994,43.5268,"CageTest0_A_5min_2021-10-29_09-39-57_0000005.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-39-57_0000005.wav",35.7421875
148,"Spectrogram 1",1,34.958755159,34.989898841,33.8542,47.619,"CageTest0_A_5min_2021-10-29_09-39-57_0000005.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-39-57_0000005.wav",39.6484375
149,"Spectrogram 1",1,36.588503032,36.624318266,40.1786,52.0833,"CageTest0_A_5min_2021-10-29_09-39-57_0000005.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-39-57_0000005.wav",46.6796875
150,"Spectrogram 1",1,37.135397398,37.153564546,35.3423,46.131,"CageTest0_A_5min_2021-10-29_09-39-57_0000005.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-39-57_0000005.wav",40.8203125
151,"Spectrogram 1",1,37.404951621,37.428309382,36.8304,50.5952,"CageTest0_A_5min_2021-10-29_09-39-57_0000005.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-39-57_0000005.wav",44.7265625
152,"Spectrogram 1",1,37.507368084,37.54370238,36.4583,47.619,"CageTest0_A_5min_2021-10-29_09-39-57_0000005.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-39-57_0000005.wav",41.6015625
153,"Spectrogram 1",1,38.90191794,38.94396191,36.0863,43.8988,"CageTest0_A_5min_2021-10-29_09-39-57_0000005.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-39-57_0000005.wav",40.8203125
154,"Spectrogram 1",1,39.330627654,39.343344658,59.5238,70.6845,"CageTest0_A_5min_2021-10-29_09-39-57_0000005.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-39-57_0000005.wav",63.4765625
155,"Spectrogram 1",1,39.755004369,39.769538087,56.9196,66.9643,"CageTest0_A_5min_2021-10-29_09-39-57_0000005.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-39-57_0000005.wav",63.4765625
156,"Spectrogram 1",1,39.999643717,40.010803536,60.6399,72.5446,"CageTest0_A_5min_2021-10-29_09-39-57_0000005.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-39-57_0000005.wav",64.6484375
158,"Spectrogram 1",1,40.136675917,40.157438372,58.7798,69.1964,"CageTest0_A_5min_2021-10-29_09-39-57_0000005.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-39-57_0000005.wav",63.4765625
159,"Spectrogram 1",1,40.905872454,40.961152489,53.9435,81.1012,"CageTest0_A_5min_2021-10-29_09-39-57_0000005.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-39-57_0000005.wav",62.3046875
160,"Spectrogram 1",1,41.318249239,41.35665978,33.4821,43.5268,"CageTest0_A_5min_2021-10-29_09-39-57_0000005.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-39-57_0000005.wav",38.8671875
161,"Spectrogram 1",1,42.760892958,42.773869492,37.5744,47.247,"CageTest0_A_5min_2021-10-29_09-39-57_0000005.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-39-57_0000005.wav",42.3828125
162,"Spectrogram 1",1,44.616772742,44.633642236,38.6905,46.875,"CageTest0_A_5min_2021-10-29_09-39-57_0000005.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-39-57_0000005.wav",42.3828125
163,"Spectrogram 1",1,45.000243372,45.061233083,37.9464,50.2232,"CageTest0_A_5min_2021-10-29_09-39-57_0000005.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-39-57_0000005.wav",41.9921875
164,"Spectrogram 1",1,45.470414906,45.492734545,56.1756,72.1726,"CageTest0_A_5min_2021-10-29_09-39-57_0000005.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-39-57_0000005.wav",62.3046875
165,"Spectrogram 1",1,45.599043968,45.654583534,32.7381,42.7827,"CageTest0_A_5min_2021-10-29_09-39-57_0000005.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-39-57_0000005.wav",38.4765625
166,"Spectrogram 1",1,45.73659523,45.784089345,36.4583,46.503,"CageTest0_A_5min_2021-10-29_09-39-57_0000005.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-39-57_0000005.wav",40.4296875
167,"Spectrogram 1",1,45.949911982,45.972491151,57.6637,73.6607,"CageTest0_A_5min_2021-10-29_09-39-57_0000005.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-39-57_0000005.wav",67.3828125
168,"Spectrogram 1",1,46.259595305,46.314356279,34.2262,46.503,"CageTest0_A_5min_2021-10-29_09-39-57_0000005.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-39-57_0000005.wav",40.0390625
169,"Spectrogram 1",1,46.396269818,46.410284475,28.2738,39.4345,"CageTest0_A_5min_2021-10-29_09-39-57_0000005.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-39-57_0000005.wav",36.5234375
174,"Spectrogram 1",1,47.227592343,47.239790285,54.6875,65.8482,"CageTest0_A_5min_2021-10-29_09-39-57_0000005.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-39-57_0000005.wav",61.9140625
180,"Spectrogram 1",1,48.285208155,48.324137757,57.2917,70.3125,"CageTest0_A_5min_2021-10-29_09-39-57_0000005.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-39-57_0000005.wav",65.0390625
181,"Spectrogram 1",1,49.174129023,49.198005846,34.2262,46.503,"CageTest0_A_5min_2021-10-29_09-39-57_0000005.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-39-57_0000005.wav",37.6953125
182,"Spectrogram 1",1,49.496967723,49.557178841,33.8542,45.0149,"CageTest0_A_5min_2021-10-29_09-39-57_0000005.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-39-57_0000005.wav",37.6953125
183,"Spectrogram 1",1,49.777762452,49.810203788,52.4554,66.9643,"CageTest0_A_5min_2021-10-29_09-39-57_0000005.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-39-57_0000005.wav",59.1796875
184,"Spectrogram 1",1,49.947495519,49.977341547,58.4077,72.1726,"CageTest0_A_5min_2021-10-29_09-39-57_0000005.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-39-57_0000005.wav",65.0390625
185,"Spectrogram 1",1,49.980196384,49.989020428,64.7321,84.4494,"CageTest0_A_5min_2021-10-29_09-39-57_0000005.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-39-57_0000005.wav",79.4921875
188,"Spectrogram 1",1,50.8872844,50.907527793,55.4315,75.5208,"CageTest0_A_5min_2021-10-29_09-39-57_0000005.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-39-57_0000005.wav",66.9921875
189,"Spectrogram 1",1,50.916611367,50.934259454,58.7798,77.0089,"CageTest0_A_5min_2021-10-29_09-39-57_0000005.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-39-57_0000005.wav",71.6796875
190,"Spectrogram 1",1,51.1274135,51.154664222,51.3393,65.1042,"CageTest0_A_5min_2021-10-29_09-39-57_0000005.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-39-57_0000005.wav",58.7890625
191,"Spectrogram 1",1,51.528630466,51.544721368,53.5714,69.9405,"CageTest0_A_5min_2021-10-29_09-39-57_0000005.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-39-57_0000005.wav",63.4765625
195,"Spectrogram 1",1,51.834161298,51.844802056,52.8274,67.3363,"CageTest0_A_5min_2021-10-29_09-39-57_0000005.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-39-57_0000005.wav",57.2265625
194,"Spectrogram 1",1,51.846099709,51.87698386,31.622,45.0149,"CageTest0_A_5min_2021-10-29_09-39-57_0000005.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-39-57_0000005.wav",39.2578125
198,"Spectrogram 1",1,52.46556451,52.529149528,34.9702,46.875,"CageTest0_A_5min_2021-10-29_09-39-57_0000005.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-39-57_0000005.wav",39.2578125
210,"Spectrogram 1",1,54.525694941,54.546716926,46.503,63.244,"CageTest0_A_5min_2021-10-29_09-39-57_0000005.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-39-57_0000005.wav",53.7109375
216,"Spectrogram 1",1,55.652507289,55.678979418,52.0833,63.9881,"CageTest0_A_5min_2021-10-29_09-39-57_0000005.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-39-57_0000005.wav",59.5703125
217,"Spectrogram 1",1,55.942385592,55.980536603,54.3155,61.756,"CageTest0_A_5min_2021-10-29_09-39-57_0000005.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-39-57_0000005.wav",59.1796875
218,"Spectrogram 1",1,56.25691931,56.27197209,59.1518,69.1964,"CageTest0_A_5min_2021-10-29_09-39-57_0000005.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-39-57_0000005.wav",63.4765625
219,"Spectrogram 1",1,56.289620176,56.30623014,55.4315,66.5923,"CageTest0_A_5min_2021-10-29_09-39-57_0000005.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-39-57_0000005.wav",61.1328125
220,"Spectrogram 1",1,56.423277723,56.464283571,57.2917,73.6607,"CageTest0_A_5min_2021-10-29_09-39-57_0000005.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-39-57_0000005.wav",67.7734375
221,"Spectrogram 1",1,56.562628395,56.582871788,56.5476,70.6845,"CageTest0_A_5min_2021-10-29_09-39-57_0000005.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-39-57_0000005.wav",63.4765625
224,"Spectrogram 1",1,57.780276481,57.820244206,33.8542,45.7589,"CageTest0_A_5min_2021-10-29_09-39-57_0000005.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-39-57_0000005.wav",38.0859375
225,"Spectrogram 1",1,57.90537027,57.969214817,34.9702,47.247,"CageTest0_A_5min_2021-10-29_09-39-57_0000005.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-39-57_0000005.wav",39.2578125
226,"Spectrogram 1",1,59.132263305,59.170414315,33.8542,42.7827,"CageTest0_A_5min_2021-10-29_09-39-57_0000005.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-39-57_0000005.wav",38.4765625
227,"Spectrogram 1",1,59.341704565,59.368695756,34.5982,48.7351,"CageTest0_A_5min_2021-10-29_09-39-57_0000005.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-39-57_0000005.wav",40.4296875
228,"Spectrogram 1",1,59.436934857,59.463926048,37.2024,45.7589,"CageTest0_A_5min_2021-10-29_09-39-57_0000005.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-39-57_0000005.wav",40.8203125
229,"Spectrogram 1",1,59.744720777,59.780795542,33.4821,42.0387,"CageTest0_A_5min_2021-10-29_09-39-57_0000005.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-39-57_0000005.wav",38.8671875
230,"Spectrogram 1",1,61.147056554,61.175864459,36.8304,48.3631,"CageTest0_A_5min_2021-10-29_09-39-57_0000005.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-39-57_0000005.wav",41.6015625
231,"Spectrogram 1",1,61.241525722,61.277340956,33.1101,49.1071,"CageTest0_A_5min_2021-10-29_09-39-57_0000005.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-39-57_0000005.wav",40.0390625
232,"Spectrogram 1",1,62.530106372,62.56358583,37.2024,50.2232,"CageTest0_A_5min_2021-10-29_09-39-57_0000005.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-39-57_0000005.wav",42.7734375
233,"Spectrogram 1",1,62.903893773,62.928549188,35.3423,47.9911,"CageTest0_A_5min_2021-10-29_09-39-57_0000005.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-39-57_0000005.wav",40.4296875
234,"Spectrogram 1",1,64.084948033,64.128808718,37.2024,52.0833,"CageTest0_A_5min_2021-10-29_09-39-57_0000005.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-39-57_0000005.wav",42.7734375
237,"Spectrogram 1",1,65.411679693,65.438670884,47.247,63.6161,"CageTest0_A_5min_2021-10-29_09-39-57_0000005.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-39-57_0000005.wav",60.7421875
238,"Spectrogram 1",1,65.525873194,65.541185504,47.247,61.756,"CageTest0_A_5min_2021-10-29_09-39-57_0000005.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-39-57_0000005.wav",56.4453125
239,"Spectrogram 1",1,65.650609296,65.668776443,67.7083,81.8452,"CageTest0_A_5min_2021-10-29_09-39-57_0000005.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-39-57_0000005.wav",76.3671875
240,"Spectrogram 1",1,65.677600487,65.690577021,58.4077,68.8244,"CageTest0_A_5min_2021-10-29_09-39-57_0000005.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-39-57_0000005.wav",62.3046875
241,"Spectrogram 1",1,65.920324893,65.948613738,33.8542,48.7351,"CageTest0_A_5min_2021-10-29_09-39-57_0000005.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-39-57_0000005.wav",40.4296875
242,"Spectrogram 1",1,66.360552149,66.378978827,51.3393,67.7083,"CageTest0_A_5min_2021-10-29_09-39-57_0000005.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-39-57_0000005.wav",57.6171875
243,"Spectrogram 1",1,66.384169441,66.405450957,55.8036,70.6845,"CageTest0_A_5min_2021-10-29_09-39-57_0000005.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-39-57_0000005.wav",63.4765625
244,"Spectrogram 1",1,66.743861498,66.757616624,52.8274,66.5923,"CageTest0_A_5min_2021-10-29_09-39-57_0000005.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-39-57_0000005.wav",58.0078125
245,"Spectrogram 1",1,66.870933376,66.917648899,56.1756,69.9405,"CageTest0_A_5min_2021-10-29_09-39-57_0000005.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-39-57_0000005.wav",66.2109375
246,"Spectrogram 1",1,67.150609296,67.190577021,58.7798,72.9167,"CageTest0_A_5min_2021-10-29_09-39-57_0000005.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-39-57_0000005.wav",67.3828125
247,"Spectrogram 1",1,67.290917239,67.305970018,64.3601,75.5208,"CageTest0_A_5min_2021-10-29_09-39-57_0000005.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-39-57_0000005.wav",70.1171875
248,"Spectrogram 1",1,67.317648899,67.335556516,61.0119,76.6369,"CageTest0_A_5min_2021-10-29_09-39-57_0000005.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-39-57_0000005.wav",68.9453125
249,"Spectrogram 1",1,68.234258863,68.287203122,35.3423,47.619,"CageTest0_A_5min_2021-10-29_09-39-57_0000005.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-39-57_0000005.wav",39.6484375
250,"Spectrogram 1",1,68.607786733,68.639709007,33.1101,42.0387,"CageTest0_A_5min_2021-10-29_09-39-57_0000005.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-39-57_0000005.wav",38.0859375
254,"Spectrogram 1",1,69.239968538,69.261769115,55.8036,70.3125,"CageTest0_A_5min_2021-10-29_09-39-57_0000005.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-39-57_0000005.wav",63.8671875
255,"Spectrogram 1",1,69.934518393,69.965662075,61.756,76.6369,"CageTest0_A_5min_2021-10-29_09-39-57_0000005.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-39-57_0000005.wav",72.0703125
259,"Spectrogram 1",1,70.594550668,70.632961209,34.2262,46.503,"CageTest0_A_5min_2021-10-29_09-39-57_0000005.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-39-57_0000005.wav",38.8671875
262,"Spectrogram 1",1,70.902774963,70.950009547,31.622,42.0387,"CageTest0_A_5min_2021-10-29_09-39-57_0000005.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-39-57_0000005.wav",37.6953125
263,"Spectrogram 1",1,71.076383521,71.17137175,32.3661,44.6429,"CageTest0_A_5min_2021-10-29_09-39-57_0000005.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-39-57_0000005.wav",38.8671875
264,"Spectrogram 1",1,71.530008216,71.543763342,53.5714,65.8482,"CageTest0_A_5min_2021-10-29_09-39-57_0000005.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-39-57_0000005.wav",63.4765625
265,"Spectrogram 1",1,71.709084387,71.728289657,31.25,42.0387,"CageTest0_A_5min_2021-10-29_09-39-57_0000005.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-39-57_0000005.wav",36.1328125
266,"Spectrogram 1",1,71.873788214,71.916870307,36.8304,93.75,"CageTest0_A_5min_2021-10-29_09-39-57_0000005.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-39-57_0000005.wav",67.7734375
267,"Spectrogram 1",1,72.040925973,72.055200161,49.8512,64.3601,"CageTest0_A_5min_2021-10-29_09-39-57_0000005.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-39-57_0000005.wav",53.7109375
268,"Spectrogram 1",1,72.231923087,72.303813086,30.1339,45.0149,"CageTest0_A_5min_2021-10-29_09-39-57_0000005.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-39-57_0000005.wav",37.3046875
271,"Spectrogram 1",1,72.725175289,72.780455324,50.9673,70.3125,"CageTest0_A_5min_2021-10-29_09-39-57_0000005.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-39-57_0000005.wav",60.3515625
276,"Spectrogram 1",1,73.587283809,73.61816796,79.6131,91.1458,"CageTest0_A_5min_2021-10-29_09-39-57_0000005.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-39-57_0000005.wav",85.3515625
277,"Spectrogram 1",1,73.72068258,73.777260269,45.7589,61.3839,"CageTest0_A_5min_2021-10-29_09-39-57_0000005.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-39-57_0000005.wav",55.2734375
278,"Spectrogram 1",1,74.337632762,74.400439187,34.2262,44.2708,"CageTest0_A_5min_2021-10-29_09-39-57_0000005.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-39-57_0000005.wav",38.0859375
279,"Spectrogram 1",1,74.588321932,74.633739801,35.3423,49.1071,"CageTest0_A_5min_2021-10-29_09-39-57_0000005.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-39-57_0000005.wav",40.8203125
